"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"PI_329157_LSP_AGL",1.306,1.1862,1.2526,1.2413,2.3103,2.2469,2.2464,2.3462,3.7594,3.4092,3.5891,3.4568,0.2848,0.2896,0.2674,0.2762,5.1505,4.7,5.0079,4.9439,1.2624,1.1704,1.2124,1.1988,0.9878,0.7671,1.0642,0.911,1.34,1.2726,1.3134,1.333,2.3126,2.1252,2.2405,2.2354,2.1122,1.9356,2.058,2.018,0.3096,0.2803,0.2676,0.2765,1.557,1.491,1.5118,1.5513,1.293,1.1942,1.273,1.2641,32.0842,29.0066,32.1252,30.9923,1.5776,1.4711,1.5402,1.534,1.1894,1.2723,1.1015,1.1609,0.2414,0.2299,0.2406,0.2382,0.9501,0.9325,0.914,0.9445,1.5197,1.4495,1.4906,1.5356
"PI_329167_LSP_AGL",1.336,1.1582,1.3068,1.3291,2.3948,2.2302,2.4605,2.4862,3.7938,3.3146,3.8549,3.6106,0.2909,0.2758,0.2761,0.2874,5.1678,4.6218,5.2799,5.093,1.2678,1.1442,1.2895,1.2619,1.0931,0.8467,1.242,1.0349,1.3504,1.2464,1.3696,1.3857,2.3206,2.0741,2.3369,2.3141,2.099,1.8779,2.1037,2.0533,0.3014,0.2634,0.2799,0.2746,1.563,1.4508,1.5745,1.5996,1.3043,1.1869,1.3165,1.303,33.0675,28.918,33.8932,32.257,1.5925,1.4195,1.603,1.5826,1.1172,1.2357,1.1769,1.2018,0.2514,0.2289,0.2574,0.2527,0.9501,0.8993,0.9648,0.9632,1.5405,1.4191,1.5576,1.599
"PI_339266_LSP_AGL",1.3227,1.1581,1.181,1.1627,2.3402,2.164,2.0578,2.1217,3.7006,3.2524,3.3456,3.1664,0.2808,0.2767,0.2457,0.2657,5.0575,4.5374,4.678,4.4499,1.2372,1.1287,1.166,1.1324,1.0374,0.7573,1.0086,0.9218,1.3192,1.2391,1.2298,1.223,2.2862,2.0544,2.1175,2.0512,2.0781,1.8748,1.9254,1.8314,0.2977,0.2541,0.2473,0.2571,1.5371,1.4439,1.4223,1.4219,1.3202,1.1877,1.2388,1.2162,32.4418,28.3514,30.2039,28.654,1.5436,1.4174,1.4349,1.3997,1.1246,1.2146,1.0604,1.0689,0.2442,0.2266,0.2316,0.2261,0.9168,0.8685,0.8383,0.8338,1.5003,1.4016,1.383,1.3988
"PI_339283_LSP_AGL",1.1496,1.0667,1.1582,1.0925,2.033,2.1177,2.0745,2.0382,3.4024,3.1666,3.3786,3.0078,0.2609,0.2662,0.2491,0.2443,4.6588,4.3085,4.6623,4.2155,1.1355,1.0677,1.1457,1.0488,0.9327,0.7704,1.0836,1.0765,1.2109,1.1533,1.2252,1.1443,2.1001,1.9699,2.0977,1.9511,1.9182,1.7467,1.9121,1.7168,0.2813,0.2511,0.2515,0.2389,1.4126,1.3691,1.4104,1.3432,1.1881,1.141,1.1985,1.1711,29.3781,27.3715,29.9443,27.9365,1.4313,1.3439,1.4385,1.3129,1.0532,1.1501,1.0175,0.9747,0.2202,0.2144,0.2263,0.2144,0.8407,0.8542,0.8476,0.7943,1.3751,1.3189,1.3965,1.3176
"PI_339285_AGL",1.1886,1.1335,1.1599,1.1434,2.1398,2.1417,2.1112,2.2523,3.5612,3.3452,3.4196,3.3119,0.2605,0.2625,0.2416,0.2515,4.8274,4.5915,4.7022,4.6047,1.1714,1.1159,1.1381,1.1179,1.0716,0.8174,1.19,1.1725,1.2574,1.227,1.2292,1.2221,2.1638,2.0649,2.1113,2.0773,1.9567,1.867,1.9054,1.8364,0.2851,0.2769,0.2539,0.2641,1.4424,1.4214,1.4072,1.4162,1.243,1.1946,1.2416,1.2242,30.731,28.5493,30.6053,30.2624,1.4661,1.3919,1.4284,1.3964,1.0656,1.2136,0.992,1.0924,0.2283,0.2181,0.2265,0.2283,0.8749,0.8772,0.8399,0.8698,1.4163,1.3826,1.3883,1.4053
"PI_339289_LSP_AGL",1.2402,1.1983,1.1719,1.1397,2.1436,2.2791,2.1036,2.1291,3.5068,3.4887,3.3936,3.1688,0.2733,0.2908,0.2614,0.2792,4.7585,4.6991,4.67,4.357,1.1615,1.1586,1.1337,1.1008,1.0536,0.7945,1.0504,0.9002,1.2488,1.2493,1.2221,1.1829,2.1473,2.1154,2.0801,1.9876,1.9698,1.8937,1.9186,1.7812,0.285,0.2782,0.2566,0.2568,1.4446,1.458,1.4053,1.3798,1.2279,1.2182,1.2033,1.1656,30.6976,29.2492,30.0458,28.1775,1.4619,1.4326,1.4307,1.3646,1.0266,1.227,1.0084,1.0963,0.2352,0.2365,0.2305,0.2272,0.8709,0.9006,0.8504,0.8513,1.4298,1.4331,1.3888,1.3614
"PI_339292_LSP_AGL",1.3067,1.2505,1.2469,1.2393,2.3666,2.441,2.2825,2.4015,3.8522,3.7261,3.7177,3.6096,0.2919,0.3005,0.2762,0.2948,5.1319,4.9927,4.9837,4.8949,1.2692,1.2296,1.2348,1.23,1.0698,0.8959,1.1722,1.0607,1.3417,1.3289,1.2987,1.3205,2.3144,2.2383,2.2348,2.2155,2.0914,2.0205,2.0109,1.975,0.3046,0.2897,0.2763,0.2794,1.5513,1.55,1.4945,1.5295,1.2971,1.2484,1.2631,1.249,32.5609,31.2293,32.1644,31.3108,1.579,1.5484,1.5336,1.5314,1.1377,1.2991,1.1184,1.1986,0.2486,0.2452,0.2488,0.2476,0.9264,0.9596,0.9065,0.9384,1.5305,1.5286,1.4719,1.5176
"PI_339296_AGL",1.1789,1.1885,1.1609,1.2003,1.9215,2.1411,1.9232,2.0651,3.3459,3.4509,3.3085,3.2249,0.273,0.2835,0.2497,0.2812,4.3749,4.5187,4.4899,4.312,1.1149,1.1444,1.1168,1.102,0.8966,0.7668,0.9163,0.8813,1.1601,1.2152,1.1907,1.196,2.002,2.0633,2.0319,2.0014,1.867,1.8785,1.8742,1.8099,0.288,0.2742,0.2494,0.2581,1.3508,1.4213,1.3654,1.39,1.1554,1.1734,1.1756,1.1793,28.6099,28.7694,28.6045,28.2024,1.3672,1.3971,1.3843,1.3621,1.0616,1.2336,0.9834,1.0705,0.2219,0.2319,0.2216,0.2243,0.8049,0.863,0.7947,0.828,1.3267,1.4056,1.3455,1.3777
"PI_343026_LSP_AGL",1.2388,1.1934,1.1456,1.2046,2.1574,2.2352,2.0113,2.2214,3.6457,3.4889,3.4396,3.3832,0.2753,0.2765,0.2522,0.2666,4.8949,4.7147,4.6654,4.6341,1.2113,1.1436,1.1413,1.1509,1.0566,0.8801,1.0054,1.0217,1.2703,1.2528,1.2146,1.2405,2.206,2.1057,2.0867,2.0996,2.0169,1.9331,1.9129,1.9014,0.3009,0.2731,0.2628,0.2775,1.4648,1.4451,1.3824,1.4361,1.2594,1.2087,1.2101,1.2342,31.4029,30.0992,29.9089,30.1487,1.4932,1.4435,1.4127,1.4216,1.1213,1.2415,1.0425,1.1728,0.2387,0.2311,0.2284,0.2335,0.8865,0.8865,0.8353,0.8752,1.4461,1.4278,1.3657,1.4322
"PI_345627_LSP_AGL",1.2387,1.2355,1.2612,1.2072,2.134,2.2331,2.24,2.1944,3.5184,3.2982,3.5322,3.2687,0.2624,0.2607,0.2607,0.265,4.918,4.6461,4.9688,4.6351,1.2086,1.155,1.212,1.1543,0.967,0.9664,1.1184,0.9476,1.2875,1.2466,1.3038,1.2494,2.2263,2.1019,2.2295,2.1097,2.0446,1.9123,2.0287,1.9166,0.2893,0.2559,0.2573,0.2697,1.498,1.4591,1.5118,1.4601,1.2497,1.2251,1.2751,1.2249,30.7753,29.6276,31.6558,29.7572,1.4998,1.4357,1.5239,1.4299,1.1273,1.1596,1.0852,1.1176,0.2337,0.2328,0.24,0.2347,0.9004,0.8932,0.9103,0.893,1.4654,1.4259,1.4724,1.4473
"PI_358602_LSP_AGL",1.388,1.1317,1.1285,1.1448,2.2998,2.1311,2.0732,2.1606,3.7775,3.2783,3.3693,3.2218,0.2907,0.2592,0.2413,0.2648,4.9954,4.4941,4.6012,4.423,1.2579,1.1005,1.1212,1.1082,1.1155,0.9053,1.1106,0.968,1.3393,1.1887,1.2005,1.1949,2.2831,2.0222,2.0626,2.0212,2.0618,1.848,1.8709,1.8085,0.2948,0.2527,0.2394,0.2564,1.5396,1.4011,1.3919,1.4015,1.3118,1.1548,1.1911,1.1844,32.3542,28.5248,29.7036,28.9837,1.5444,1.3745,1.4094,1.3716,1.106,1.1701,0.992,1.1326,0.2459,0.2203,0.2232,0.2261,0.8946,0.842,0.8177,0.8359,1.5173,1.3687,1.3588,1.3795
"PI_368647_LSP_AGL",1.3653,1.1503,1.0599,1.1589,2.3008,2.1483,1.8599,2.2016,3.727,3.3051,3.0662,3.3826,0.2759,0.26,0.2315,0.2638,5.0425,4.5551,4.3117,4.6386,1.2495,1.1128,1.0461,1.1354,1.1156,0.8452,0.9422,0.9347,1.3436,1.2244,1.1393,1.2458,2.2978,2.0438,1.9319,2.0861,2.0669,1.8684,1.7959,1.8833,0.291,0.2538,0.2334,0.267,1.5445,1.4214,1.3159,1.4413,1.3246,1.177,1.1339,1.2013,32.7046,28.9034,27.7982,29.7958,1.5412,1.3975,1.3216,1.4164,1.1067,1.1915,0.9639,1.1809,0.2415,0.2232,0.2079,0.2302,0.9005,0.8517,0.7874,0.862,1.5168,1.3849,1.2772,1.4226
"PI_368651_LSP_AGL",1.1969,1.178,1.1498,1.124,2.1157,2.3154,1.9733,2.1632,3.4939,3.5084,3.3377,3.2536,0.2586,0.2752,0.2371,0.2606,4.7668,4.7363,4.5433,4.4623,1.1686,1.1602,1.123,1.0925,0.9883,0.9687,1.0322,0.9163,1.2383,1.2507,1.1833,1.1796,2.1537,2.1218,2.0429,2.0114,1.9574,1.9142,1.8595,1.8246,0.2786,0.2615,0.2494,0.2592,1.4432,1.4683,1.3611,1.393,1.2199,1.1965,1.1792,1.1579,30.2286,30.0977,29.467,28.7299,1.4439,1.445,1.3851,1.3626,1.0718,1.2442,0.9945,1.1549,0.2263,0.2316,0.2245,0.2239,0.8445,0.8866,0.7944,0.8387,1.4137,1.437,1.3382,1.3699
"PI_370481_LSP_AGL",1.175,1.2413,1.1559,1.2104,2.1231,2.4452,2.2097,2.3187,3.3781,3.5825,3.4477,3.4214,0.2673,0.2787,0.2508,0.2616,4.7873,5.0793,4.9741,4.8787,1.1803,1.2299,1.185,1.1862,0.833,0.7915,0.9339,0.8699,1.2456,1.343,1.2952,1.2807,2.1458,2.2618,2.207,2.1754,1.9717,2.0454,1.9976,1.9579,0.2839,0.2808,0.2455,0.2771,1.4558,1.5691,1.4933,1.5047,1.2194,1.2761,1.2551,1.2538,29.7684,31.048,31.1407,30.209,1.4632,1.5456,1.5032,1.461,1.0846,1.2601,1.0761,1.1993,0.2235,0.2423,0.2303,0.2367,0.8774,0.9439,0.8741,0.8995,1.4155,1.5443,1.4521,1.4729
"PI_374116_LSP_AGL",1.1279,1.08,1.1209,1.1096,1.9901,1.9834,2.0571,2.0124,3.2233,2.9916,3.2633,2.9871,0.2395,0.2404,0.2335,0.2307,4.5516,4.2465,4.61,4.2686,1.1225,1.0535,1.1306,1.0641,0.9374,0.7655,1.081,0.9298,1.2079,1.1742,1.2187,1.1723,2.0677,1.9447,2.0634,1.95,1.884,1.763,1.8703,1.7608,0.2593,0.2321,0.2352,0.2341,1.3943,1.3552,1.3976,1.3538,1.1748,1.1232,1.1754,1.1449,29.0251,27.2149,29.5205,27.7269,1.411,1.3309,1.4247,1.3168,0.9807,1.0747,0.9845,1.0172,0.2155,0.2089,0.22,0.212,0.8116,0.797,0.8156,0.7939,1.3716,1.3391,1.3784,1.3435
"PI_374117_LSP_AGL",1.1368,1.153,1.1405,1.0766,2.0396,2.2791,2.195,2.07,3.3297,3.4125,3.4081,3.0818,0.2524,0.2596,0.2414,0.2515,4.5995,4.7565,4.8166,4.329,1.1285,1.1394,1.1414,1.0672,0.9367,0.8698,1.116,0.9474,1.206,1.2707,1.2669,1.17,2.0702,2.1231,2.152,1.9592,1.8926,1.9305,1.9461,1.7717,0.274,0.2646,0.2443,0.2528,1.4042,1.4818,1.4652,1.3644,1.1908,1.206,1.2369,1.147,29.1053,29.7209,30.8705,27.9928,1.4151,1.453,1.4699,1.3299,1.0015,1.1858,1.0301,1.0681,0.2137,0.2211,0.2203,0.2141,0.834,0.8977,0.8587,0.8431,1.3581,1.4453,1.4222,1.3322
"PI_374118_AGL",1.2028,1.1203,1.1695,1.1564,2.1527,2.051,2.1086,2.1073,3.5276,3.2255,3.4288,3.1366,0.2572,0.255,0.2474,0.2504,4.8092,4.4484,4.755,4.3942,1.1761,1.1,1.1669,1.0902,1.0691,0.764,1.11,0.9349,1.2342,1.184,1.2388,1.1664,2.1542,2.0157,2.1297,1.9891,1.9627,1.8386,1.9278,1.8031,0.2811,0.2517,0.2452,0.2538,1.4431,1.3935,1.431,1.3778,1.2445,1.1511,1.2236,1.1722,30.8166,27.9088,30.3107,28.3417,1.4567,1.3677,1.4548,1.3405,1.0572,1.1553,1.0276,1.1227,0.2248,0.2127,0.2237,0.219,0.852,0.8293,0.8308,0.8303,1.3994,1.3502,1.3951,1.3442
"PI_374120_LSP_AGL",1.1706,1.12,1.1574,1.1145,1.9414,2.0008,1.9664,2.0167,3.2538,3.1856,3.3032,3.1669,0.2423,0.2534,0.2418,0.2569,4.6002,4.4833,4.608,4.432,1.1443,1.0986,1.1452,1.0966,0.8711,0.6645,0.9506,0.7888,1.2035,1.2045,1.2119,1.1885,2.0901,2.018,2.0841,1.9965,1.9162,1.8698,1.9059,1.8218,0.2798,0.2639,0.2531,0.2607,1.3958,1.3979,1.3954,1.3785,1.2264,1.152,1.216,1.1642,29.2886,27.6656,29.413,27.9435,1.3877,1.3647,1.4114,1.344,1.0658,1.1707,1.013,1.0981,0.2223,0.2186,0.2252,0.2236,0.8194,0.8329,0.8162,0.8178,1.3552,1.3703,1.3647,1.3549
"PI_374121_AGL",1.2182,1.1008,1.1591,1.1327,2.2262,2.0589,2.1894,2.1977,3.57,3.1697,3.4816,3.2276,0.2657,0.2577,0.2607,0.2713,4.9346,4.4327,4.8482,4.5458,1.2039,1.0948,1.1726,1.121,0.9958,0.7689,1.0245,0.9032,1.2828,1.1987,1.2687,1.2349,2.214,2.0058,2.1612,2.0612,2.0122,1.8375,1.9514,1.8442,0.292,0.2547,0.2594,0.2564,1.4902,1.3956,1.4634,1.4313,1.2617,1.1644,1.2381,1.1895,31.0798,27.8993,30.725,28.9784,1.4948,1.3623,1.4752,1.41,1.1178,1.1562,1.049,1.075,0.236,0.2213,0.2341,0.2329,0.8952,0.8344,0.866,0.8701,1.4588,1.3641,1.4308,1.4249
"PI_379368_LSP_AGL",1.1857,1.0936,1.1816,1.1417,2.165,2.1115,2.2354,2.2524,3.5138,3.1808,3.5522,3.306,0.2598,0.2551,0.2644,0.2703,4.8403,4.4884,4.9227,4.6258,1.1681,1.0882,1.1968,1.147,1.0196,0.7883,1.053,0.9561,1.2595,1.2049,1.2868,1.2479,2.1749,2.018,2.2018,2.0913,1.9647,1.8418,1.9834,1.8613,0.2795,0.2543,0.265,0.2646,1.4636,1.4023,1.484,1.4489,1.2433,1.1729,1.2611,1.211,30.5939,28.3157,31.0946,29.5984,1.4666,1.3657,1.5004,1.4243,1.0306,1.161,1.0695,1.1382,0.2281,0.2184,0.2362,0.2344,0.8557,0.8502,0.8832,0.8763,1.422,1.37,1.4533,1.4354
"PI_383682_LSP_AGL",1.3928,1.2649,1.3252,1.283,2.375,2.3696,2.3643,2.3737,3.8426,3.668,3.7498,3.606,0.2922,0.2959,0.2869,0.2905,5.1488,4.9282,5.0271,4.8837,1.2978,1.2097,1.2472,1.2277,1.156,0.8409,1.2209,1.0762,1.3535,1.3105,1.3306,1.3004,2.3525,2.2129,2.29,2.2092,2.1322,2.0112,2.0591,1.9704,0.2986,0.2713,0.2702,0.2773,1.5702,1.5264,1.5305,1.5163,1.3246,1.2347,1.3151,1.2522,33.2968,31.002,33.5317,31.3557,1.5948,1.5031,1.5651,1.4966,1.1512,1.2851,1.0948,1.1869,0.2559,0.2467,0.2605,0.248,0.9364,0.9201,0.9202,0.9134,1.5569,1.514,1.5274,1.5056
"PI_420818_AGL",1.1683,1.0783,1.1608,1.1204,2.0274,2.1112,2.1403,2.0599,3.3372,3.1089,3.3491,3.0369,0.2497,0.2561,0.2235,0.2471,4.6341,4.3503,4.7016,4.3471,1.1365,1.0672,1.1418,1.0814,0.9838,0.8978,1.1773,0.9862,1.2081,1.1772,1.2144,1.1759,2.0953,1.9608,2.1121,1.9713,1.9031,1.7685,1.8843,1.7678,0.2839,0.2429,0.2452,0.2458,1.3968,1.3704,1.4042,1.364,1.2322,1.1683,1.2679,1.1882,29.6306,28.0995,30.5541,28.2625,1.3969,1.3361,1.3944,1.3298,1.0163,1.1207,0.9628,1.0183,0.2217,0.2162,0.2251,0.2184,0.8355,0.8362,0.8294,0.8093,1.3624,1.3298,1.379,1.3305
"PI_420924_LSP_AGL",1.1701,1.1806,1.1801,1.1565,2.1546,2.3999,2.1629,2.2743,3.4623,3.5162,3.5033,3.2974,0.2553,0.2746,0.2457,0.2588,4.8771,4.9642,4.9467,4.7177,1.1627,1.1794,1.1814,1.1333,0.9107,0.786,0.9477,0.9295,1.2615,1.3072,1.2854,1.2607,2.1662,2.1936,2.1934,2.1117,1.9858,1.9847,1.996,1.9076,0.2814,0.2653,0.2582,0.252,1.4664,1.5309,1.4771,1.4704,1.2413,1.2358,1.2564,1.2067,30.2592,30.384,30.8731,29.7154,1.4728,1.5036,1.4928,1.444,1.0422,1.2338,1.0622,1.1604,0.2207,0.2301,0.2268,0.2215,0.8743,0.9228,0.8533,0.8642,1.4213,1.4902,1.4365,1.4321
"PI_420925_LSP_AGL",1.1817,1.1405,1.1769,1.1539,2.0683,2.2334,2.0953,2.3326,3.4299,3.3897,3.4541,3.1996,0.2542,0.2765,0.2426,0.2417,4.7264,4.6292,4.817,4.5559,1.1451,1.1317,1.1706,1.1028,0.9103,0.6977,0.9465,1.1459,1.2152,1.2298,1.2585,1.2044,2.1079,2.096,2.1576,2.0708,1.9246,1.8715,1.9514,1.8113,0.2823,0.2571,0.2497,0.2328,1.4154,1.4545,1.4458,1.438,1.2017,1.1755,1.2138,1.2158,29.7077,28.8025,30.1401,29.813,1.44,1.4351,1.4768,1.4062,1.0216,1.182,1.0101,1.0568,0.2222,0.2229,0.224,0.2211,0.8484,0.8704,0.8294,0.8312,1.3816,1.4121,1.4235,1.3954
"PI_420929_LSP_AGL",1.2163,1.1579,1.1706,1.1873,2.2587,2.3158,2.1095,2.3259,3.6154,3.4287,3.4648,3.3214,0.262,0.2748,0.2455,0.248,5.0293,4.7848,4.854,4.791,1.188,1.1483,1.161,1.1472,1.0639,0.8221,1.0683,1.0689,1.2959,1.2774,1.2646,1.2731,2.2236,2.1376,2.1483,2.1484,2.022,1.9452,1.9689,1.9295,0.2816,0.2622,0.2573,0.2517,1.4991,1.4955,1.4508,1.4837,1.2692,1.2093,1.216,1.2402,31.6925,29.8556,30.6902,30.8254,1.5117,1.4732,1.4784,1.47,1.0587,1.1997,1.029,1.1351,0.2268,0.2228,0.2249,0.2264,0.8833,0.8995,0.8665,0.8726,1.4513,1.4536,1.4184,1.457
"PI_426202_LSP_AGL",1.1545,1.1381,1.1676,1.1902,2.087,2.1574,2.097,2.2359,3.4555,3.356,3.4891,3.3769,0.2619,0.2706,0.2477,0.2656,4.6525,4.5413,4.7341,4.5709,1.1307,1.099,1.1612,1.1171,1.0662,0.8308,1.1742,1.102,1.1897,1.1897,1.2159,1.2118,2.0893,2.0407,2.1234,2.0807,1.9226,1.874,1.9456,1.8875,0.2819,0.2716,0.2572,0.2601,1.395,1.4033,1.4071,1.4205,1.2068,1.1654,1.2211,1.2036,29.762,28.6569,30.4441,30.3914,1.4217,1.3856,1.437,1.4068,1.0217,1.1668,1.0182,1.1455,0.2207,0.22,0.2285,0.233,0.8431,0.8573,0.8369,0.8492,1.3575,1.378,1.3863,1.4117
"PI_426778_LSP_AGL",1.1861,1.1165,1.1724,1.1206,1.9371,1.9472,1.9272,2.0209,3.3472,3.1564,3.2638,3.0897,0.2521,0.2505,0.2368,0.2494,4.4977,4.3597,4.5332,4.3486,1.1247,1.0777,1.1232,1.0903,0.9104,0.7194,0.9506,0.9348,1.1877,1.1842,1.2016,1.193,2.0495,1.9803,2.0599,1.9953,1.8778,1.8422,1.8982,1.8154,0.2822,0.2629,0.2517,0.2518,1.3744,1.3732,1.383,1.3808,1.2108,1.1424,1.2049,1.1653,28.9589,27.58,29.1596,28.5643,1.3744,1.3456,1.402,1.3614,1.0197,1.1688,1.0193,1.1145,0.2171,0.2122,0.2203,0.2168,0.8011,0.8157,0.8077,0.8156,1.3335,1.3383,1.3504,1.3589
"PI_426784_LSP_AGL",1.0088,1.0467,1.0289,NA,1.7755,2.04,1.8214,NA,3.015,3.0424,2.9407,NA,0.2303,0.2388,0.2163,NA,4.1537,4.248,4.1794,NA,1.0142,1.0276,1.026,NA,0.9525,0.9754,1.1136,NA,1.0868,1.1394,1.1077,NA,1.8895,1.9289,1.9085,NA,1.7402,1.7488,1.7728,NA,0.244,0.2256,0.2225,NA,1.271,1.3435,1.2929,NA,1.0998,1.1092,1.1206,NA,26.9406,27.6947,27.8524,NA,1.2724,1.3101,1.3011,NA,0.9351,1.0714,0.9443,NA,0.1961,0.2029,0.2007,NA,0.7435,0.7994,0.7528,NA,1.2236,1.3001,1.258,NA
"PI_426797_LSP_AGL",1.0738,1.0357,1.023,1.0544,1.8225,1.9722,1.7745,1.9644,3.0968,2.9525,2.9397,2.8486,0.2344,0.2383,0.2277,0.2414,4.2805,4.1627,4.1589,4.0159,1.0523,1.01,1.0143,1.0035,0.995,0.9182,0.9638,0.9983,1.122,1.1183,1.1162,1.1035,1.9418,1.8842,1.888,1.8551,1.8002,1.722,1.7529,1.6624,0.252,0.2243,0.2197,0.2303,1.3068,1.3142,1.2879,1.2978,1.1396,1.0993,1.1084,1.1255,27.8819,27.0061,26.9207,26.8763,1.3118,1.2759,1.2881,1.2547,0.9384,1.0636,0.9186,1.0079,0.2026,0.2007,0.1959,0.2003,0.7531,0.7782,0.7463,0.7658,1.26,1.2711,1.2457,1.2587
"PI_426807_LSP_AGL",1.1727,1.1004,1.0857,1.0306,1.8845,1.9524,1.8363,1.6984,3.3366,3.1667,3.2109,2.7139,0.2639,0.2721,0.2488,0.2526,4.4286,4.2443,4.3661,3.7544,1.1096,1.0644,1.0794,0.9692,0.923,0.7633,0.9602,0.7961,1.1692,1.1496,1.1557,1.0532,2.0219,1.9363,1.9758,1.7561,1.8726,1.7685,1.806,1.6101,0.275,0.256,0.2455,0.2322,1.3546,1.341,1.3238,1.2294,1.1794,1.1203,1.1504,1.0583,28.811,27.2112,28.1022,24.9448,1.3651,1.3092,1.327,1.1888,1.0088,1.1309,0.9816,0.9762,0.2203,0.2155,0.2166,0.2001,0.7973,0.8171,0.7949,0.7398,1.3179,1.3125,1.2934,1.1984
"PI_431618_LSP_AGL",1.1966,1.1344,1.1963,1.1874,2.1304,2.1725,2.1385,2.2271,3.5114,3.2949,3.484,3.362,0.2664,0.2664,0.2436,0.2712,4.7054,4.5155,4.76,4.6275,1.154,1.1184,1.1706,1.1649,0.9749,0.8544,1.1883,0.9407,1.2303,1.2148,1.2306,1.2515,2.1238,2.0499,2.1406,2.1068,1.9311,1.8451,1.9029,1.8754,0.2856,0.2647,0.2629,0.2728,1.4266,1.4189,1.4181,1.4542,1.2398,1.1969,1.266,1.2289,30.0427,28.6318,30.9691,29.4616,1.4451,1.3978,1.4358,1.4341,1.0473,1.1958,1.0036,1.1672,0.2228,0.2216,0.2333,0.2301,0.8513,0.8673,0.8425,0.8798,1.3818,1.3768,1.3794,1.4263
"PI_431622_LSP_AGL",1.1638,1.0921,1.1302,1.1293,1.9462,1.9829,1.9919,2.2268,3.377,3.1423,3.2507,3.3004,0.2774,0.2848,0.262,0.2806,4.5049,4.2117,4.4597,4.4793,1.1228,1.0623,1.1153,1.1137,0.8996,0.7292,1.1072,1.0555,1.1714,1.1325,1.1791,1.1867,2.0369,1.9197,2.0174,2.0332,1.9035,1.7762,1.8669,1.8114,0.289,0.2638,0.2474,0.2647,1.3589,1.3275,1.3561,1.3969,1.1597,1.1079,1.1666,1.186,28.8447,26.9683,29.3029,29.2413,1.3949,1.3225,1.3928,1.3811,1.053,1.1657,0.9555,1.1286,0.2217,0.2154,0.2228,0.2286,0.8339,0.827,0.8197,0.8652,1.3357,1.306,1.3454,1.3813
"PI_431630_LSP_AGL",1.1859,1.1349,1.1451,1.1127,2.02,2.1135,1.9614,2.0546,3.4464,3.3673,3.3595,3.23,0.2684,0.2738,0.2522,0.2727,4.602,4.5014,4.5555,4.3483,1.1294,1.0997,1.1112,1.0683,0.8923,0.796,0.9529,0.8207,1.2099,1.2107,1.1949,1.1809,2.0936,2.0308,2.0561,1.977,1.9499,1.8619,1.9133,1.8046,0.2772,0.2719,0.261,0.2671,1.4015,1.4068,1.3714,1.3629,1.2176,1.1722,1.1798,1.1558,29.5253,28.3053,29.2247,28.1407,1.4231,1.3811,1.409,1.3472,1.0298,1.2122,1.009,1.1311,0.2281,0.2197,0.2213,0.2163,0.8377,0.8502,0.8156,0.8159,1.3794,1.3699,1.3499,1.3425
"PI_431633_LSP_AGL",1.3285,1.237,1.2259,1.2377,2.3585,2.438,2.2548,2.4146,3.7069,3.6348,3.6015,3.4453,0.2654,0.2795,0.2608,0.2739,5.092,5.0189,4.9662,4.8655,1.2566,1.2315,1.2137,1.2063,1.1581,0.8926,1.169,1.0345,1.3194,1.3354,1.2914,1.306,2.2877,2.2399,2.2127,2.196,2.0576,1.9884,2.0126,1.9502,0.2832,0.2809,0.2669,0.2644,1.5316,1.5567,1.4882,1.5228,1.3335,1.2627,1.2704,1.2695,32.9545,30.8212,31.9276,31.043,1.5375,1.5218,1.5136,1.4969,1.1404,1.2847,1.0957,1.1573,0.2508,0.244,0.2403,0.2436,0.9123,0.9426,0.9049,0.9152,1.4994,1.5228,1.4607,1.5077
